Day,Cath Room 1 Proc 1,Cath Room 1 Proc 2,Cath Room 1 Proc 3,Cath Room 1 Proc 4,Cath Room 1 Proc 5,Cath Room 1 Proc 6,Cath Room 1 Proc 7,Cath Room 1 Proc 8,Cath Room 1 Proc 9,Cath Room 2 Proc 1,Cath Room 2 Proc 2,Cath Room 2 Proc 3,Cath Room 2 Proc 4,Cath Room 2 Proc 5,Cath Room 2 Proc 6,Cath Room 2 Proc 7,Cath Room 2 Proc 8,Cath Room 2 Proc 9,Cath Room 3 Proc 1,Cath Room 3 Proc 2,Cath Room 3 Proc 3,Cath Room 3 Proc 4,Cath Room 3 Proc 5,Cath Room 3 Proc 6,Cath Room 3 Proc 7,Cath Room 3 Proc 8,Cath Room 3 Proc 9,Cath Room 4 Proc 1,Cath Room 4 Proc 2,Cath Room 4 Proc 3,Cath Room 4 Proc 4,Cath Room 4 Proc 5,Cath Room 4 Proc 6,Cath Room 4 Proc 7,Cath Room 4 Proc 8,Cath Room 4 Proc 9,Cath Room 5 Proc 1,Cath Room 5 Proc 2,Cath Room 5 Proc 3,Cath Room 5 Proc 4,Cath Room 5 Proc 5,Cath Room 5 Proc 6,Cath Room 5 Proc 7,Cath Room 5 Proc 8,Cath Room 5 Proc 9,EP Room 1 Proc 1,EP Room 1 Proc 2,EP Room 1 Proc 3,EP Room 1 Proc 4,EP Room 1 Proc 5,EP Room 1 Proc 6,EP Room 1 Proc 7,EP Room 2 Proc 1,EP Room 2 Proc 2,EP Room 2 Proc 3,EP Room 2 Proc 4,EP Room 2 Proc 5,EP Room 2 Proc 6,EP Room 2 Proc 7,EP Room 3 Proc 1,EP Room 3 Proc 2,EP Room 3 Proc 3,EP Room 3 Proc 4,EP Room 3 Proc 5,EP Room 3 Proc 6,EP Room 3 Proc 7,Overflow Proc 1,Overflow Proc 2,Overflow Proc 3,Overflow Proc 4,Overflow Proc 5,Overflow Proc 6
30,"(2857, 66.25)","(447, 78.77)","(2672, 81.12)","(2889, 82.8)","(279, 85.77)","(265, 103.88)","(759, 124.26)",0.0,0.0,"(264, 135.78)","(341, 155.0)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(2587, 99.4)","(2118, 267.6)","(2575, 192.34)",0.0,0.0,0.0,0.0,"(106, 278.46)","(2154, 311.32)",0.0,0.0,0.0,0.0,0.0,"(888, 392.15)",0.0,0.0,0.0,0.0,0.0,0.0,"(3111, 392.15)","(3222, 392.15)",0.0,0.0,0.0,0.0
31,"(1052, 239.27)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,"(1574, 69.54)","(1441, 84.37)","(1386, 84.84)","(1406, 87.26)","(1289, 96.22)","(1692, 102.02)","(1236, 102.67)",0.0,0.0,"(1292, 105.76)","(164, 109.3)","(1413, 111.67)","(143, 115.36)","(1751, 117.18)",0.0,0.0,0.0,0.0,"(151, 118.59)","(1419, 125.32)","(2756, 129.97)","(1499, 139.08)","(2323, 105.03)",0.0,0.0,0.0,0.0,"(193, 140.69)","(1976, 153.77)","(1777, 153.86)","(1612, 165.68)",0.0,0.0,0.0,0.0,0.0,"(1713, 172.91)","(1317, 186.95)","(2365, 189.13)",0.0,0.0,0.0,0.0,0.0,0.0,"(2254, 262.45)","(883, 269.93)",0.0,0.0,0.0,0.0,0.0,"(3106, 269.93)","(3217, 269.93)",0.0,0.0,0.0,0.0,0.0,"(2112, 297.57)","(2070, 309.98)",0.0,0.0,0.0,0.0,0.0,"(3057, 444.37)",0.0,0.0,0.0,0.0,0.0
33,"(430, 79.29)","(1943, 81.32)","(1819, 82.56)","(1407, 89.8)","(428, 90.06)","(1459, 90.09)","(1660, 90.8)",0.0,0.0,"(450, 93.59)","(325, 95.15)","(1098, 95.95)","(1812, 97.32)","(1899, 100.8)","(287, 108.34)",0.0,0.0,0.0,"(1150, 114.03)","(459, 120.66)","(1034, 128.56)","(3054, 134.54)",0.0,0.0,0.0,0.0,0.0,"(1305, 167.99)","(1140, 174.06)","(1829, 238.11)",0.0,0.0,0.0,0.0,0.0,0.0,"(1093, 242.61)","(2758, 270.31)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(851, 170.4)","(3074, 170.4)","(3185, 170.4)",0.0,0.0,0.0,0.0,"(2235, 250.45)","(862, 322.85)",0.0,0.0,0.0,0.0,0.0,"(3085, 322.85)","(2620, 148.5)",0.0,0.0,0.0,0.0,0.0,"(3196, 322.85)","(2625, 183.45)",0.0,0.0,0.0,0.0
34,"(1304, 86.64)","(586, 94.62)","(746, 96.25)","(1171, 100.17)","(619, 103.46)","(1134, 107.32)",0.0,0.0,0.0,"(1135, 112.23)","(650, 112.42)","(1290, 112.49)","(1087, 119.43)","(745, 123.34)",0.0,0.0,0.0,0.0,"(710, 123.9)","(1007, 126.25)","(2426, 126.64)","(621, 131.32)","(786, 115.77)",0.0,0.0,0.0,0.0,"(2497, 132.33)","(2375, 140.45)","(1044, 151.5)","(734, 170.04)",0.0,0.0,0.0,0.0,0.0,"(2498, 186.85)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(105, 230.91)","(2253, 240.71)","(110, 98.53)",0.0,0.0,0.0,0.0,"(2989, 314.15)","(2355, 184.81)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(1237, 564.23)",0.0,0.0,0.0,0.0,0.0
35,"(1924, 72.12)","(235, 75.07)","(424, 79.25)","(222, 100.61)","(740, 112.2)","(1702, 123.37)",0.0,0.0,0.0,"(1631, 129.15)","(757, 133.45)","(305, 134.22)","(230, 135.69)",0.0,0.0,0.0,0.0,0.0,"(1789, 159.39)","(1242, 226.68)","(2594, 122.23)",0.0,0.0,0.0,0.0,0.0,0.0,"(1227, 255.89)","(67, 170.53)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(62, 196.39)","(873, 196.82)","(3096, 196.82)",0.0,0.0,0.0,0.0,"(3207, 196.82)","(913, 432.93)",0.0,0.0,0.0,0.0,0.0,"(3136, 432.93)","(2585, 87.6)",0.0,0.0,0.0,0.0,0.0,"(3247, 432.93)",0.0,0.0,0.0,0.0,0.0
36,"(2680, 71.46)","(2685, 72.33)","(1546, 84.78)","(1337, 87.54)","(545, 88.95)","(18, 90.49)","(25, 91.51)",0.0,0.0,"(484, 93.46)","(1418, 94.66)","(2712, 100.82)","(1447, 105.01)","(37, 111.24)","(592, 113.43)",0.0,0.0,0.0,"(10, 117.35)","(481, 123.79)","(701, 128.25)","(623, 132.27)",0.0,0.0,0.0,0.0,0.0,"(464, 138.99)","(510, 185.51)","(2399, 189.84)",0.0,0.0,0.0,0.0,0.0,0.0,"(1315, 205.63)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(2064, 281.99)","(2525, 333.23)",0.0,0.0,0.0,0.0,0.0,"(2520, 81.27)","(2368, 135.17)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,"(1296, 74.95)","(695, 85.72)","(126, 87.51)","(120, 93.76)","(135, 99.92)","(160, 101.01)",0.0,0.0,0.0,"(1327, 116.13)","(189, 120.41)","(599, 121.74)","(20, 135.98)","(172, 110.1)",0.0,0.0,0.0,0.0,"(1259, 153.24)","(1385, 157.43)","(1060, 168.06)","(1691, 126.98)",0.0,0.0,0.0,0.0,0.0,"(2757, 186.26)","(1030, 190.96)","(1778, 215.41)",0.0,0.0,0.0,0.0,0.0,0.0,"(1686, 232.12)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(853, 236.5)","(3076, 236.5)","(2959, 104.13)",0.0,0.0,0.0,0.0,"(3187, 236.5)","(2096, 296.21)",0.0,0.0,0.0,0.0,0.0,"(3068, 309.88)","(2054, 314.49)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,"(2711, 79.94)","(2682, 85.22)","(1116, 91.07)","(1883, 94.48)","(337, 97.97)","(49, 104.44)",0.0,0.0,0.0,"(442, 104.59)","(335, 109.39)","(1748, 115.38)","(731, 122.59)","(331, 132.21)",0.0,0.0,0.0,0.0,"(803, 132.69)","(1127, 133.81)","(1634, 138.35)","(569, 140.49)",0.0,0.0,0.0,0.0,0.0,"(1963, 141.95)","(1756, 147.72)","(1806, 167.33)","(2302, 169.34)",0.0,0.0,0.0,0.0,0.0,"(59, 192.44)","(1909, 241.86)","(2362, 170.59)",0.0,0.0,0.0,0.0,0.0,0.0,"(2657, 260.83)","(886, 370.87)",0.0,0.0,0.0,0.0,0.0,"(3109, 370.87)","(2297, 81.7)","(2612, 139.93)",0.0,0.0,0.0,0.0,"(3220, 370.87)","(2284, 155.83)",0.0,0.0,0.0,0.0,0.0,"(768, 344.27)","(2330, 171.81)",0.0,0.0,0.0,0.0
39,"(2458, 50.0)","(1497, 72.06)","(1549, 72.51)","(982, 81.4)","(966, 86.21)","(2428, 91.74)","(1578, 98.22)",0.0,0.0,"(1470, 98.77)","(2943, 101.0)","(1460, 102.97)","(1857, 104.25)","(2398, 106.67)","(974, 106.78)",0.0,0.0,0.0,"(750, 110.25)","(1501, 117.35)","(2902, 118.12)","(996, 126.39)",0.0,0.0,0.0,0.0,0.0,"(2760, 165.36)","(812, 195.64)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(115, 24.87)","(2630, 66.67)","(2960, 287.68)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,"(466, 75.88)","(2666, 81.8)","(310, 85.13)","(3023, 97.31)","(3025, 100.11)","(456, 101.23)","(3041, 92.9)",0.0,0.0,"(2736, 106.82)","(2735, 118.57)","(311, 130.11)","(1598, 139.12)",0.0,0.0,0.0,0.0,0.0,"(1673, 142.61)","(3027, 152.9)","(1946, 173.32)","(2578, 151.23)",0.0,0.0,0.0,0.0,0.0,"(1667, 201.62)","(470, 279.34)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(2888, 634.8)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(2004, 58.13)","(1992, 59.0)","(2003, 60.1)","(940, 211.31)","(3163, 211.31)",0.0,0.0,"(3274, 211.31)","(925, 235.36)","(1993, 130.87)",0.0,0.0,0.0,0.0,"(3148, 235.36)","(3259, 235.36)","(86, 146.73)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,"(2697, 74.0)","(493, 76.62)","(531, 87.28)","(1571, 92.64)","(516, 93.22)","(497, 100.73)","(475, 101.56)",0.0,0.0,"(1580, 102.36)","(661, 103.04)","(1878, 105.3)","(1382, 112.74)","(533, 117.59)",0.0,0.0,0.0,0.0,"(589, 117.77)","(2434, 118.33)","(1392, 120.5)","(2690, 133.23)","(1852, 132.05)",0.0,0.0,0.0,0.0,"(1509, 159.44)","(1841, 167.3)","(1359, 184.17)",0.0,0.0,0.0,0.0,0.0,0.0,"(2378, 187.22)","(639, 202.99)","(1917, 208.28)",0.0,0.0,0.0,0.0,0.0,0.0,"(891, 190.06)","(3114, 190.06)","(3225, 190.06)",0.0,0.0,0.0,0.0,"(2079, 213.91)","(2570, 142.23)","(2564, 179.26)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,"(183, 77.65)","(173, 78.52)","(1762, 78.93)","(161, 81.78)","(449, 86.97)","(125, 95.45)","(1379, 108.53)",0.0,0.0,"(1387, 139.42)","(1437, 140.4)","(1159, 143.44)","(1162, 149.5)",0.0,0.0,0.0,0.0,0.0,"(1445, 156.99)","(1288, 161.07)","(1268, 173.1)","(204, 106.22)",0.0,0.0,0.0,0.0,0.0,"(1774, 206.85)","(2957, 317.79)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(950, 207.12)","(3173, 207.12)","(3284, 207.12)",0.0,0.0,0.0,0.0,"(3063, 261.47)","(2162, 311.68)",0.0,0.0,0.0,0.0,0.0,"(2043, 315.24)","(947, 84.8)","(3170, 84.8)","(3281, 84.8)",0.0,0.0,0.0,"(923, 395.84)","(3146, 395.84)","(3257, 395.84)",0.0,0.0,0.0
43,"(2784, 20.0)","(2726, 70.39)","(46, 81.09)","(2728, 84.0)","(344, 111.0)","(2747, 117.91)","(3047, 119.11)",0.0,0.0,"(411, 123.19)","(2824, 135.03)","(1836, 136.92)","(1189, 144.91)",0.0,0.0,0.0,0.0,0.0,"(1129, 211.79)","(1950, 273.89)","(2651, 118.03)",0.0,0.0,0.0,0.0,0.0,0.0,"(2836, 365.76)","(2304, 150.51)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(2339, 175.66)","(2618, 176.92)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(2607, 71.03)","(908, 235.44)","(3131, 235.44)","(2659, 81.13)",0.0,0.0,0.0,"(3242, 235.44)","(879, 317.09)",0.0,0.0,0.0,0.0,0.0,"(3102, 317.09)","(3213, 317.09)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,"(2463, 92.38)","(836, 92.97)","(1103, 95.42)","(1121, 102.3)","(837, 105.81)","(1697, 110.89)",0.0,0.0,0.0,"(1278, 115.8)","(2372, 129.96)","(1125, 135.25)","(2514, 137.77)","(795, 88.16)",0.0,0.0,0.0,0.0,"(761, 138.22)","(1977, 141.96)","(2413, 144.26)","(1285, 154.58)",0.0,0.0,0.0,0.0,0.0,"(2480, 163.56)","(841, 179.49)","(1094, 180.46)",0.0,0.0,0.0,0.0,0.0,0.0,"(2456, 181.17)","(1183, 263.92)","(798, 116.29)",0.0,0.0,0.0,0.0,0.0,0.0,"(98, 176.93)","(2102, 277.71)","(2229, 108.3)",0.0,0.0,0.0,0.0,"(2954, 315.42)","(2056, 318.09)",0.0,0.0,0.0,0.0,0.0,"(2243, 128.9)","(2272, 182.36)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,"(379, 68.24)","(420, 69.39)","(367, 74.0)","(2740, 85.88)","(373, 88.7)","(338, 95.28)","(1732, 102.7)",0.0,0.0,"(1652, 110.69)","(574, 112.04)","(262, 171.74)","(2870, 176.03)",0.0,0.0,0.0,0.0,0.0,"(241, 192.91)","(225, 229.93)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(1239, 239.08)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(775, 429.08)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(2093, 246.81)","(894, 341.9)",0.0,0.0,0.0,0.0,0.0,"(3117, 341.9)","(2595, 166.83)",0.0,0.0,0.0,0.0,0.0,"(3228, 341.9)",0.0,0.0,0.0,0.0,0.0,0.0,"(2132, 391.81)",0.0,0.0,0.0,0.0,0.0
46,"(1535, 70.0)","(1562, 80.97)","(2941, 82.77)","(594, 84.55)","(514, 86.84)","(530, 89.72)","(2938, 93.64)",0.0,0.0,"(1873, 95.3)","(1503, 96.21)","(2465, 96.97)","(503, 100.65)","(1365, 105.27)","(1945, 106.4)",0.0,0.0,0.0,"(1438, 109.53)","(518, 120.64)","(2911, 120.74)","(1940, 139.02)","(532, 74.69)",0.0,0.0,0.0,0.0,"(1462, 176.73)","(19, 187.17)","(590, 243.92)",0.0,0.0,0.0,0.0,0.0,0.0,"(2380, 261.93)","(1859, 276.19)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(2034, 234.5)","(857, 340.34)",0.0,0.0,0.0,0.0,0.0,"(3080, 340.34)","(2567, 185.21)",0.0,0.0,0.0,0.0,0.0,"(3191, 340.34)","(2539, 206.6)",0.0,0.0,0.0,0.0,0.0,"(2147, 350.64)","(1525, 117.38)",0.0,0.0,0.0,0.0
47,"(2908, 44.0)","(1025, 57.39)","(1160, 95.22)","(1680, 100.65)","(1608, 102.22)","(1618, 108.67)","(1263, 120.77)",0.0,0.0,"(1770, 123.41)","(2825, 130.39)","(3046, 133.95)","(1269, 153.76)",0.0,0.0,0.0,0.0,0.0,"(2900, 162.22)","(1793, 186.68)","(2753, 281.72)",0.0,0.0,0.0,0.0,0.0,0.0,"(736, 308.79)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(2117, 254.82)","(2122, 306.26)",0.0,0.0,0.0,0.0,0.0,"(2958, 335.12)","(2241, 119.93)","(2238, 128.17)",0.0,0.0,0.0,0.0,"(3061, 366.32)","(2629, 154.33)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,"(2686, 60.0)","(409, 85.7)","(1754, 89.96)","(1536, 94.02)","(1772, 97.29)","(1815, 103.73)",0.0,0.0,0.0,"(1349, 105.23)","(333, 112.97)","(54, 113.42)","(41, 113.47)","(429, 114.08)",0.0,0.0,0.0,0.0,"(332, 120.86)","(1613, 125.47)","(1714, 126.24)","(1082, 127.92)","(1826, 129.01)",0.0,0.0,0.0,0.0,"(1655, 131.57)","(1923, 131.62)","(1488, 134.88)","(1117, 137.51)",0.0,0.0,0.0,0.0,0.0,"(1877, 137.61)","(1065, 140.25)","(1053, 141.85)","(1310, 150.14)",0.0,0.0,0.0,0.0,0.0,"(2281, 195.34)","(2610, 258.16)","(2614, 75.97)",0.0,0.0,0.0,0.0,"(2252, 363.23)","(2647, 214.98)",0.0,0.0,0.0,0.0,0.0,"(2966, 419.52)",0.0,0.0,0.0,0.0,0.0,0.0,"(3053, 158.79)","(53, 160.12)","(1332, 176.67)",0.0,0.0,0.0
49,"(1204, 78.66)","(667, 81.81)","(2444, 85.32)","(2485, 86.68)","(1057, 92.38)","(1014, 105.55)","(793, 102.23)",0.0,0.0,"(585, 107.08)","(751, 109.31)","(2462, 114.48)","(665, 114.7)","(1077, 116.05)",0.0,0.0,0.0,0.0,"(1234, 119.7)","(818, 125.6)","(610, 135.1)","(727, 135.37)",0.0,0.0,0.0,0.0,0.0,"(2493, 138.93)","(1015, 141.11)","(1220, 147.09)","(1011, 151.74)",0.0,0.0,0.0,0.0,0.0,"(1180, 161.92)","(658, 198.36)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(2988, 57.57)","(61, 108.9)","(2317, 203.41)","(2973, 138.2)",0.0,0.0,0.0,"(73, 146.7)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,"(1627, 44.0)","(389, 85.02)","(370, 85.6)","(2837, 93.49)","(1757, 93.8)","(248, 98.0)","(834, 100.58)",0.0,0.0,"(1559, 110.07)","(1684, 111.97)","(1649, 115.94)","(1622, 117.27)","(766, 134.85)",0.0,0.0,0.0,0.0,"(2891, 138.17)","(1668, 148.08)","(2817, 148.65)","(2887, 156.48)",0.0,0.0,0.0,0.0,0.0,"(277, 187.31)","(772, 206.08)","(1257, 184.98)",0.0,0.0,0.0,0.0,0.0,0.0,"(244, 278.87)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(78, 49.07)","(2581, 321.45)","(95, 75.93)","(2582, 147.8)",0.0,0.0,0.0,"(2023, 158.18)","(2002, 337.5)",0.0,0.0,0.0,0.0,0.0,"(85, 385.14)",0.0,0.0,0.0,0.0,0.0,0.0,"(81, 470.52)",0.0,0.0,0.0,0.0,0.0
51,"(542, 72.8)","(553, 78.27)","(2725, 79.9)","(2395, 80.03)","(575, 80.25)","(565, 80.39)","(1384, 88.97)",0.0,0.0,"(1523, 91.09)","(2722, 92.04)","(583, 97.0)","(490, 101.26)","(2515, 106.39)","(2474, 107.37)",0.0,0.0,0.0,"(535, 115.26)","(502, 115.51)","(1855, 118.73)","(1270, 121.11)","(684, 121.37)",0.0,0.0,0.0,0.0,"(1435, 123.63)","(1913, 127.61)","(1529, 135.02)","(508, 149.13)",0.0,0.0,0.0,0.0,0.0,"(1527, 151.3)","(1897, 193.62)","(1833, 236.23)",0.0,0.0,0.0,0.0,0.0,0.0,"(2646, 133.5)","(2257, 258.49)","(2634, 115.23)",0.0,0.0,0.0,0.0,"(2523, 142.7)","(2538, 164.97)","(91, 180.36)",0.0,0.0,0.0,0.0,"(2557, 189.47)",0.0,0.0,0.0,0.0,0.0,0.0,"(722, 153.88)",0.0,0.0,0.0,0.0,0.0
52,"(1450, 61.64)","(1602, 82.0)","(153, 84.48)","(2435, 92.42)","(152, 96.25)","(191, 100.7)","(1782, 101.44)",0.0,0.0,"(1745, 107.13)","(150, 114.36)","(155, 116.17)","(1672, 127.87)","(1650, 130.45)",0.0,0.0,0.0,0.0,"(1251, 155.03)","(631, 165.8)","(1442, 172.07)",0.0,0.0,0.0,0.0,0.0,0.0,"(2751, 175.37)","(1399, 185.06)","(2762, 190.06)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(921, 229.16)","(3144, 229.16)","(2247, 141.27)",0.0,0.0,0.0,0.0,"(3255, 229.16)","(2970, 373.77)",0.0,0.0,0.0,0.0,0.0,"(2990, 634.8)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,"(351, 85.73)","(408, 89.85)","(2716, 92.49)","(56, 110.71)","(2882, 111.65)","(1493, 114.04)",0.0,0.0,0.0,"(2863, 119.43)","(1393, 119.89)","(2861, 120.2)","(454, 122.36)","(45, 123.17)",0.0,0.0,0.0,0.0,"(343, 124.43)","(1783, 139.66)","(1957, 147.65)","(1716, 151.23)",0.0,0.0,0.0,0.0,0.0,"(328, 156.24)","(1894, 174.63)","(1335, 222.75)",0.0,0.0,0.0,0.0,0.0,0.0,"(1933, 223.32)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(898, 166.11)","(3121, 166.11)","(3232, 166.11)",0.0,0.0,0.0,0.0,"(864, 145.13)","(3087, 145.13)","(3198, 145.13)","(2663, 159.9)",0.0,0.0,0.0,"(2644, 200.96)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,"(1956, 58.0)","(1566, 72.16)","(2715, 86.29)","(2496, 94.14)","(2874, 106.72)","(2410, 111.49)",0.0,0.0,0.0,"(2437, 114.92)","(2441, 117.94)","(1835, 119.45)","(579, 120.05)","(1811, 120.75)",0.0,0.0,0.0,0.0,"(2472, 122.11)","(1228, 142.57)","(1262, 159.71)","(1191, 188.12)",0.0,0.0,0.0,0.0,0.0,"(602, 195.25)","(648, 212.7)","(1947, 219.87)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(1997, 82.57)","(2080, 255.74)","(2060, 279.04)",0.0,0.0,0.0,0.0,"(2303, 352.16)","(2262, 132.5)","(2033, 138.6)",0.0,0.0,0.0,0.0,"(2001, 167.47)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,"(418, 85.09)","(1286, 92.95)","(339, 95.24)","(403, 96.04)","(1494, 98.37)","(238, 100.94)",0.0,0.0,0.0,"(2430, 101.27)","(1614, 107.54)","(2879, 130.09)","(271, 137.02)","(1689, 147.91)",0.0,0.0,0.0,0.0,"(2845, 149.36)","(1736, 153.37)","(254, 163.76)","(2880, 86.51)",0.0,0.0,0.0,0.0,0.0,"(269, 176.57)","(422, 180.66)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(867, 206.58)","(3090, 206.58)","(3201, 206.58)",0.0,0.0,0.0,0.0,"(874, 330.66)","(2020, 146.95)",0.0,0.0,0.0,0.0,0.0,"(3097, 330.66)","(2009, 170.42)",0.0,0.0,0.0,0.0,0.0,"(3208, 330.66)","(2042, 361.5)","(2066, 519.43)",0.0,0.0,0.0
56,"(2699, 62.0)","(1548, 76.0)","(491, 81.28)","(1469, 81.35)","(1409, 82.44)","(1346, 82.66)","(2681, 84.98)",0.0,0.0,"(1892, 89.26)","(1633, 89.3)","(1978, 90.41)","(556, 98.01)","(2418, 101.08)","(2369, 101.19)",0.0,0.0,0.0,"(1567, 102.27)","(2442, 102.86)","(512, 104.6)","(538, 107.22)","(476, 110.07)",0.0,0.0,0.0,0.0,"(2387, 138.37)","(1792, 148.37)","(2370, 156.47)","(1839, 166.34)",0.0,0.0,0.0,0.0,0.0,"(1825, 176.39)","(1295, 264.9)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(2540, 210.16)","(2318, 256.99)",0.0,0.0,0.0,0.0,0.0,"(2319, 276.96)","(2116, 326.07)",0.0,0.0,0.0,0.0,0.0,"(2065, 332.6)","(2548, 192.08)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,"(1307, 72.82)","(1520, 73.44)","(1636, 83.77)","(137, 84.01)","(180, 91.92)","(1461, 92.88)","(2796, 102.4)",0.0,0.0,"(1374, 113.4)","(1681, 121.12)","(1502, 123.86)","(176, 132.57)","(1309, 98.53)",0.0,0.0,0.0,0.0,"(1055, 164.01)","(2746, 164.61)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(2983, 266.54)","(3060, 358.65)",0.0,0.0,0.0,0.0,0.0,"(2038, 433.96)","(3001, 81.03)",0.0,0.0,0.0,0.0,0.0,"(2353, 159.97)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,"(567, 72.0)","(22, 75.81)","(363, 82.0)","(446, 82.25)","(377, 94.88)","(423, 102.14)","(1583, 108.78)",0.0,0.0,"(1443, 113.88)","(1329, 115.51)","(1035, 125.57)","(1029, 147.29)",0.0,0.0,0.0,0.0,0.0,"(1403, 150.62)","(1904, 152.63)","(1248, 161.19)","(2765, 169.18)",0.0,0.0,0.0,0.0,0.0,"(1674, 169.9)","(1122, 188.82)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(1900, 342.14)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(2619, 246.94)","(941, 315.5)",0.0,0.0,0.0,0.0,0.0,"(3164, 315.5)","(3275, 315.5)",0.0,0.0,0.0,0.0,0.0,"(896, 141.8)","(3119, 141.8)","(3230, 141.8)","(2321, 198.08)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
